2.77;-1.34756;-0.572931
2.78;-1.35322;-0.558296
2.79;-1.35873;-0.543634
2.8;-1.36409;-0.528947
2.81;-1.36931;-0.514237
2.82;-1.37438;-0.499505
2.83;-1.3793;-0.484752
2.84;-1.38407;-0.46998
2.85;-1.3887;-0.455191
2.86;-1.39317;-0.440386
2.87;-1.3975;-0.425567
2.88;-1.40169;-0.410734
2.89;-1.40572;-0.395891
2.9;-1.4096;-0.381037
2.91;-1.41334;-0.366175
2.92;-1.41693;-0.351306
2.93;-1.42037;-0.336432
2.94;-1.42366;-0.321553
2.95;-1.4268;-0.306673
2.96;-1.42979;-0.291791
2.97;-1.43263;-0.27691
2.98;-1.43533;-0.262031
2.99;-1.43787;-0.247156
3;-1.44027;-0.232286
3.01;-1.44252;-0.217422
3.02;-1.44462;-0.202566
3.03;-1.44657;-0.18772
3.04;-1.44837;-0.172884
3.05;-1.45003;-0.158061
3.06;-1.45153;-0.143252
3.07;-1.45289;-0.128458
3.08;-1.4541;-0.113681
3.09;-1.45517;-0.0989219
3.1;-1.45608;-0.0841824
3.11;-1.45685;-0.069464
3.12;-1.45747;-0.054768
3.13;-1.45795;-0.0400959
3.14;-1.45827;-0.0254492
3.15;-1.45846;-0.0108291
3.16;-1.45849;0.00376279
3.17;-1.45838;0.0183252
3.18;-1.45812;0.0328566
3.19;-1.45772;0.0473558
3.2;-1.45718;0.0618212
3.21;-1.45649;0.0762516
3.22;-1.45565;0.0906455
3.23;-1.45467;0.105002
3.24;-1.45355;0.119318
3.25;-1.45229;0.133595
3.26;-1.45088;0.147829
3.27;-1.44933;0.162021
3.28;-1.44764;0.176168
3.29;-1.44581;0.190268
3.3;-1.44383;0.204322
3.31;-1.44172;0.218327
3.32;-1.43947;0.232283
3.33;-1.43708;0.246187
3.34;-1.43454;0.260039
3.35;-1.43188;0.273838
3.36;-1.42907;0.287581
3.37;-1.42612;0.301268
3.38;-1.42304;0.314898
3.39;-1.41983;0.328469
3.4;-1.41647;0.34198
3.41;-1.41299;0.35543
3.42;-1.40937;0.368818
3.43;-1.40561;0.382142
3.44;-1.40172;0.395401
3.45;-1.3977;0.408594
3.46;-1.39355;0.42172
3.47;-1.38927;0.434778
3.48;-1.38486;0.447766
3.49;-1.38031;0.460684
3.5;-1.37564;0.473529
3.51;-1.37084;0.486302
3.52;-1.36592;0.499001
3.53;-1.36086;0.511624
3.54;-1.35568;0.524171
3.55;-1.35038;0.536641
3.56;-1.34495;0.549032
3.57;-1.3394;0.561343
3.58;-1.33373;0.573574
3.59;-1.32793;0.585723
3.6;-1.32201;0.597789
3.61;-1.31597;0.609772
3.62;-1.30982;0.621669
3.63;-1.30354;0.633481
3.64;-1.29715;0.645206
3.65;-1.29064;0.656843
3.66;-1.28401;0.668391
3.67;-1.27727;0.679849
3.68;-1.27041;0.691217
3.69;-1.26344;0.702492
3.7;-1.25636;0.713675
3.71;-1.24917;0.724765
3.72;-1.24187;0.735759
3.73;-1.23446;0.746659
3.74;-1.22694;0.757462
3.75;-1.21931;0.768167
3.76;-1.21157;0.778775
3.77;-1.20373;0.789283
3.78;-1.19579;0.799692
3.79;-1.18774;0.81
3.8;-1.17959;0.820206
3.81;-1.17134;0.830311
3.82;-1.16298;0.840312
3.83;-1.15453;0.850209
3.84;-1.14598;0.860001
3.85;-1.13733;0.869688
3.86;-1.12859;0.879269
3.87;-1.11974;0.888742
3.88;-1.11081;0.898108
3.89;-1.10178;0.907366
3.9;-1.09266;0.916514
3.91;-1.08345;0.925553
3.92;-1.07415;0.934481
3.93;-1.06476;0.943298
3.94;-1.05529;0.952003
3.95;-1.04572;0.960595
3.96;-1.03608;0.969075
3.97;-1.02634;0.97744
3.98;-1.01653;0.985692
3.99;-1.00663;0.993828
4;-0.996651;1.00185
4.01;-0.986593;1.00975
4.02;-0.976457;1.01754
4.03;-0.966243;1.02521
4.04;-0.955953;1.03277
4.05;-0.945588;1.0402
4.06;-0.935149;1.04752
4.07;-0.924638;1.05471
4.08;-0.914055;1.06179
4.09;-0.903402;1.06875
4.1;-0.892681;1.07558
4.11;-0.881891;1.0823
4.12;-0.871035;1.08889
4.13;-0.860114;1.09536
4.14;-0.849128;1.10171
4.15;-0.83808;1.10794
4.16;-0.82697;1.11404
4.17;-0.8158;1.12002
4.18;-0.80457;1.12588
4.19;-0.793282;1.13161
4.2;-0.781938;1.13722
4.21;-0.770538;1.1427
4.22;-0.759085;1.14806
4.23;-0.747578;1.15329
4.24;-0.736019;1.15839
4.25;-0.72441;1.16338
4.26;-0.712752;1.16823
4.27;-0.701046;1.17296
4.28;-0.689293;1.17756
4.29;-0.677495;1.18203
4.3;-0.665653;1.18638
4.31;-0.653768;1.1906
4.32;-0.641842;1.19469
4.33;-0.629875;1.19866
4.34;-0.617869;1.2025
4.35;-0.605825;1.20621
4.36;-0.593745;1.20979
4.37;-0.58163;1.21324
4.38;-0.569481;1.21657
